name,value
AB_Anforderung_eCall,keine_Anforderung
BCM_Bremsbelag_Sensor,OK
BCM_Bremsbelag_Sensor_CND,OK
BCM_Bremsbelag_Sensor_NAR,OK
BCM_Bremsbelag_Sensor_Rdw,OK
BCM_Kuehlmittel_Sensor,OK
BMS_DC_Ladeprofil_Wechsel,keinWechselMoeglich
BMS_DC_Ladeschuetze_Ist,Init
BMS_IsoFehler,IsoFehler_Schwelle_2
BMS_IsoFehler,IWU_defekt
BMS_IsoFehler,kein_IsoFehler
BMS_Nutzbare_EntladeEnergie,29790
BMS_Nutzbare_EntladeEnergie,43950
BMS_Nutzbare_EntladeEnergie,56950
BMS_Nutzbare_EntladeEnergie,51825
BMS_Nutzbare_EntladeEnergie,36555
BMS_Nutzbare_EntladeEnergie,44920
BMS_Nutzbare_EntladeEnergie,52670
BMS_Nutzbare_EntladeEnergie,26570
BMS_Nutzbare_EntladeEnergie,52545
BMS_Nutzbare_EntladeEnergie,26660
BMS_Nutzbare_EntladeEnergie,44295
BMS_Nutzbare_EntladeEnergie,44090
BMS_Nutzbare_EntladeEnergie,45055
BMS_Nutzbare_EntladeEnergie,40155
BMS_Nutzbare_EntladeEnergie,45140
BMS_Nutzbare_EntladeEnergie,44950
BMS_Nutzbare_EntladeEnergie,47050
BMS_Nutzbare_EntladeEnergie,43780
BMS_Nutzbare_EntladeEnergie,52435
BMS_Nutzbare_EntladeEnergie,38495
BMS_Nutzbare_EntladeEnergie,45100
BMS_Nutzbare_EntladeEnergie,58155
BMS_Nutzbare_EntladeEnergie,30590
BMS_Nutzbare_EntladeEnergie,24245
BMS_Nutzbare_EntladeEnergie,26595
BMS_Nutzbare_EntladeEnergie,48210
BMS_Nutzbare_EntladeEnergie,53555
BMS_Nutzbare_EntladeEnergie,55920
BMS_Nutzbare_EntladeEnergie,57160
BMS_Nutzbare_EntladeEnergie,47195
BMS_Nutzbare_EntladeEnergie,46075
BMS_Nutzbare_EntladeEnergie,28390
BMS_Nutzbare_EntladeEnergie,40280
BMS_Nutzbare_EntladeEnergie,52635
BMS_Nutzbare_EntladeEnergie,45900
BMS_Nutzbare_EntladeEnergie,31615
BMS_Nutzbare_EntladeEnergie,46410
BMS_Nutzbare_EntladeEnergie,46570
BMS_Nutzbare_EntladeEnergie,53570
BMS_Nutzbare_EntladeEnergie,46525
BMS_Nutzbare_EntladeEnergie,29455
BMS_Nutzbare_EntladeEnergie,43745
BMS_Nutzbare_EntladeEnergie,55695
BMS_Nutzbare_EntladeEnergie,41010
BMS_Nutzbare_EntladeEnergie,40230
BMS_Nutzbare_EntladeEnergie,48830
BMS_Nutzbare_EntladeEnergie,51865
BMS_Nutzbare_EntladeEnergie,53275
BMS_Nutzbare_EntladeEnergie,26700
BMS_Nutzbare_EntladeEnergie,31475
BMS_Nutzbare_EntladeEnergie,53780
BMS_Nutzbare_EntladeEnergie,48915
BMS_Nutzbare_EntladeEnergie,23740
BMS_Nutzbare_EntladeEnergie,58085
BMS_Nutzbare_EntladeEnergie,36220
BMS_Nutzbare_EntladeEnergie,46615
BMS_Nutzbare_EntladeEnergie,26560
BMS_Nutzbare_EntladeEnergie,26650
BMS_Nutzbare_EntladeEnergie,36510
BMS_Nutzbare_EntladeEnergie,23990
BMS_Nutzbare_EntladeEnergie,39985
BMS_Nutzbare_EntladeEnergie,53755
BMS_Nutzbare_EntladeEnergie,43965
BMS_Nutzbare_EntladeEnergie,44535
BMS_Nutzbare_EntladeEnergie,37945
BMS_Nutzbare_EntladeEnergie,58305
BMS_Nutzbare_EntladeEnergie,56540
BMS_Nutzbare_EntladeEnergie,37310
BMS_Nutzbare_EntladeEnergie,44690
BMS_Nutzbare_EntladeEnergie,41615
BMS_Nutzbare_EntladeEnergie,41750
BMS_Nutzbare_EntladeEnergie,49150
BMS_Nutzbare_EntladeEnergie,44665
BMS_Nutzbare_EntladeEnergie,45200
BMS_Nutzbare_EntladeEnergie,44840
BMS_Nutzbare_EntladeEnergie,44175
BMS_Nutzbare_EntladeEnergie,57755
BMS_Nutzbare_EntladeEnergie,53545
BMS_Nutzbare_EntladeEnergie,55720
BMS_Nutzbare_EntladeEnergie,46285
BMS_Nutzbare_EntladeEnergie,36440
BMS_Nutzbare_EntladeEnergie,30645
BMS_Nutzbare_EntladeEnergie,41085
BMS_Nutzbare_EntladeEnergie,43910
BMS_Nutzbare_EntladeEnergie,48265
BMS_Nutzbare_EntladeEnergie,45875
BMS_Nutzbare_EntladeEnergie,45780
BMS_Nutzbare_EntladeEnergie,48870
BMS_Nutzbare_EntladeEnergie,36035
BMS_Nutzbare_EntladeEnergie,50700
BMS_Nutzbare_EntladeEnergie,41850
BMS_Nutzbare_EntladeEnergie,46575
BMS_Nutzbare_EntladeEnergie,28485
BMS_Nutzbare_EntladeEnergie,41765
BMS_Nutzbare_EntladeEnergie,23790
BMS_Nutzbare_EntladeEnergie,35125
BMS_Nutzbare_EntladeEnergie,46340
BMS_Nutzbare_EntladeEnergie,56025
BMS_Nutzbare_EntladeEnergie,41025
BMS_Nutzbare_EntladeEnergie,37360
BMS_Nutzbare_EntladeEnergie,53635
BMS_Nutzbare_EntladeEnergie,30430
BMS_Nutzbare_EntladeEnergie,51835
BMS_Nutzbare_EntladeEnergie,46380
BMS_Nutzbare_EntladeEnergie,26870
BMS_Nutzbare_EntladeEnergie,38995
BMS_Nutzbare_EntladeEnergie,25180
BMS_Nutzbare_EntladeEnergie,44385
BMS_Nutzbare_EntladeEnergie,46250
BMS_Nutzbare_EntladeEnergie,46325
BMS_Nutzbare_EntladeEnergie,36210
BMS_Nutzbare_EntladeEnergie,27295
BMS_Nutzbare_EntladeEnergie,48570
BMS_Nutzbare_EntladeEnergie,54085
BMS_Nutzbare_EntladeEnergie,37635
BMS_Nutzbare_EntladeEnergie,30355
BMS_Nutzbare_EntladeEnergie,44390
BMS_Nutzbare_EntladeEnergie,53315
BMS_Nutzbare_EntladeEnergie,31055
BMS_Nutzbare_EntladeEnergie,50220
BMS_Nutzbare_EntladeEnergie,41005
BMS_Nutzbare_EntladeEnergie,26435
BMS_Nutzbare_EntladeEnergie,53085
BMS_Nutzbare_EntladeEnergie,31305
BMS_Nutzbare_EntladeEnergie,30945
BMS_Nutzbare_EntladeEnergie,55655
BMS_Nutzbare_EntladeEnergie,44115
BMS_Nutzbare_EntladeEnergie,55940
BMS_Nutzbare_EntladeEnergie,46320
BMS_Nutzbare_EntladeEnergie,48815
BMS_Nutzbare_EntladeEnergie,50270
BMS_Nutzbare_EntladeEnergie,45005
BMS_Nutzbare_EntladeEnergie,45225
BMS_Nutzbare_EntladeEnergie,36670
BMS_Nutzbare_EntladeEnergie,41170
BMS_Nutzbare_EntladeEnergie,29625
BMS_Nutzbare_EntladeEnergie,56945
BMS_Nutzbare_EntladeEnergie,23715
BMS_Nutzbare_EntladeEnergie,39665
BMS_Nutzbare_EntladeEnergie,48895
BMS_Nutzbare_EntladeEnergie,53595
BMS_Nutzbare_EntladeEnergie,47590
BMS_Nutzbare_EntladeEnergie,47525
BMS_Nutzbare_EntladeEnergie,47170
BMS_Nutzbare_EntladeEnergie,46300
BMS_Nutzbare_EntladeEnergie,37070
BMS_Nutzbare_EntladeEnergie,40050
BMS_Nutzbare_EntladeEnergie,53770
BMS_Nutzbare_EntladeEnergie,46785
BMS_Nutzbare_EntladeEnergie,31675
BMS_Nutzbare_EntladeEnergie,43990
BMS_Nutzbare_EntladeEnergie,26615
BMS_Nutzbare_EntladeEnergie,46795
BMS_Nutzbare_EntladeEnergie,45015
BMS_Nutzbare_EntladeEnergie,57290
BMS_Nutzbare_EntladeEnergie,36235
BMS_Nutzbare_EntladeEnergie,53740
BMS_Nutzbare_EntladeEnergie,47605
BMS_Nutzbare_EntladeEnergie,41870
BMS_Nutzbare_EntladeEnergie,39960
BMS_Nutzbare_EntladeEnergie,38800
BMS_Nutzbare_EntladeEnergie,58280
BMS_Nutzbare_EntladeEnergie,44480
BMS_Nutzbare_EntladeEnergie,46875
BMS_Nutzbare_EntladeEnergie,40175
BMS_Nutzbare_EntladeEnergie,41200
BMS_Nutzbare_EntladeEnergie,31590
BMS_Nutzbare_EntladeEnergie,43685
BMS_Nutzbare_EntladeEnergie,39925
BMS_Nutzbare_EntladeEnergie,44400
BMS_Nutzbare_EntladeEnergie,47135
BMS_Nutzbare_EntladeEnergie,49080
BMS_Nutzbare_EntladeEnergie,44905
BMS_Nutzbare_EntladeEnergie,36980
BMS_Nutzbare_EntladeEnergie,31400
BMS_Nutzbare_EntladeEnergie,44955
BMS_Nutzbare_EntladeEnergie,53055
BMS_Nutzbare_EntladeEnergie,43855
BMS_Nutzbare_EntladeEnergie,53170
BMS_Nutzbare_EntladeEnergie,27355
BMS_Nutzbare_EntladeEnergie,55735
BMS_Nutzbare_EntladeEnergie,39965
BMS_Nutzbare_EntladeEnergie,55535
BMS_Nutzbare_EntladeEnergie,38065
BMS_Nutzbare_EntladeEnergie,43875
BMS_Nutzbare_EntladeEnergie,24235
BMS_Nutzbare_EntladeEnergie,37645
BMS_Nutzbare_EntladeEnergie,43805
BMS_Nutzbare_EntladeEnergie,43695
BMS_Nutzbare_EntladeEnergie,27040
BMS_Nutzbare_EntladeEnergie,41340
BMS_Nutzbare_EntladeEnergie,53590
BMS_Nutzbare_EntladeEnergie,39880
BMS_Nutzbare_EntladeEnergie,48710
BMS_Nutzbare_EntladeEnergie,35140
BMS_Nutzbare_EntladeEnergie,44655
BMS_Nutzbare_EntladeEnergie,48160
BMS_Nutzbare_EntladeEnergie,41195
BMS_Nutzbare_EntladeEnergie,30815
BMS_Nutzbare_EntladeEnergie,23675
BMS_Nutzbare_EntladeEnergie,56435
BMS_Nutzbare_EntladeEnergie,44525
BMS_Nutzbare_EntladeEnergie,52475
BMS_Nutzbare_EntladeEnergie,46020
BMS_Nutzbare_EntladeEnergie,39035
BMS_Nutzbare_EntladeEnergie,53310
BMS_Nutzbare_EntladeEnergie,26105
BMS_Nutzbare_EntladeEnergie,53585
BMS_Nutzbare_EntladeEnergie,44815
BMS_Nutzbare_EntladeEnergie,30830
BMS_Nutzbare_EntladeEnergie,36265
BMS_Nutzbare_EntladeEnergie,26035
BMS_Nutzbare_EntladeEnergie,46710
BMS_Nutzbare_EntladeEnergie,45035
BMS_Nutzbare_EntladeEnergie,41785
BMS_Nutzbare_EntladeEnergie,47465
BMS_Nutzbare_EntladeEnergie,44615
BMS_Nutzbare_EntladeEnergie,47505
BMS_Nutzbare_EntladeEnergie,44570
BMS_Nutzbare_EntladeEnergie,37115
BMS_Nutzbare_EntladeEnergie,47150
BMS_Nutzbare_EntladeEnergie,41315
BMS_Nutzbare_EntladeEnergie,52190
BMS_Nutzbare_EntladeEnergie,46865
BMS_Nutzbare_EntladeEnergie,36455
BMS_Nutzbare_EntladeEnergie,48045
BMS_Nutzbare_EntladeEnergie,47570
BMS_Nutzbare_EntladeEnergie,57095
BMS_Nutzbare_EntladeEnergie,31635
BMS_Nutzbare_EntladeEnergie,44880
BMS_Nutzbare_EntladeEnergie,53510
BMS_Nutzbare_EntladeEnergie,46435
BMS_Nutzbare_EntladeEnergie,43680
BMS_Nutzbare_EntladeEnergie,55615
BMS_Nutzbare_EntladeEnergie,37355
BMS_Nutzbare_EntladeEnergie,53070
BMS_Nutzbare_EntladeEnergie,52455
BMS_Nutzbare_EntladeEnergie,44495
BMS_Nutzbare_EntladeEnergie,53615
BMS_Nutzbare_EntladeEnergie,46495
BMS_Nutzbare_EntladeEnergie,26765
BMS_Nutzbare_EntladeEnergie,44870
BMS_Nutzbare_EntladeEnergie,36965
BMS_Nutzbare_EntladeEnergie,52390
BMS_Nutzbare_EntladeEnergie,26250
BMS_Nutzbare_EntladeEnergie,45920
BMS_Nutzbare_EntladeEnergie,24100
BMS_Nutzbare_EntladeEnergie,44060
BMS_Nutzbare_EntladeEnergie,30925
BMS_Nutzbare_EntladeEnergie,53420
BMS_Nutzbare_EntladeEnergie,41035
BMS_Nutzbare_EntladeEnergie,57130
BMS_Nutzbare_EntladeEnergie,53860
BMS_Nutzbare_EntladeEnergie,25800
BMS_Nutzbare_EntladeEnergie,37570
BMS_Nutzbare_EntladeEnergie,52690
BMS_Nutzbare_EntladeEnergie,43740
BMS_Nutzbare_EntladeEnergie,45020
BMS_Nutzbare_EntladeEnergie,56485
BMS_Nutzbare_EntladeEnergie,44380
BMS_Nutzbare_EntladeEnergie,41355
BMS_Nutzbare_EntladeEnergie,47350
BMS_Nutzbare_EntladeEnergie,27360
BMS_Nutzbare_EntladeEnergie,45765
BMS_Nutzbare_EntladeEnergie,43900
BMS_Nutzbare_EntladeEnergie,24150
BMS_Nutzbare_EntladeEnergie,36285
BMS_Nutzbare_EntladeEnergie,26090
BMS_Nutzbare_EntladeEnergie,57630
BMS_Nutzbare_EntladeEnergie,26175
BMS_Nutzbare_EntladeEnergie,44050
BMS_Nutzbare_EntladeEnergie,30530
BMS_Nutzbare_EntladeEnergie,30410
BMS_Nutzbare_EntladeEnergie,40250
BMS_Nutzbare_EntladeEnergie,31245
BMS_Nutzbare_EntladeEnergie,44075
BMS_Nutzbare_EntladeEnergie,30105
BMS_Nutzbare_EntladeEnergie,46010
BMS_Nutzbare_EntladeEnergie,38395
BMS_Nutzbare_EntladeEnergie,53680
BMS_Nutzbare_EntladeEnergie,53560
BMS_Nutzbare_EntladeEnergie,41715
BMS_Nutzbare_EntladeEnergie,37755
BMS_Nutzbare_EntladeEnergie,57775
BMS_Nutzbare_EntladeEnergie,53805
BMS_Nutzbare_EntladeEnergie,30065
BMS_Nutzbare_EntladeEnergie,44560
BMS_Nutzbare_EntladeEnergie,58115
BMS_Nutzbare_EntladeEnergie,44855
BMS_Nutzbare_EntladeEnergie,39750
BMS_Nutzbare_EntladeEnergie,29500
BMS_Nutzbare_EntladeEnergie,47160
BMS_Nutzbare_EntladeEnergie,44850
BMS_Nutzbare_EntladeEnergie,46065
BMS_Nutzbare_EntladeEnergie,40035
BMS_Nutzbare_EntladeEnergie,26620
BMS_Nutzbare_EntladeEnergie,41075
BMS_Nutzbare_EntladeEnergie,55640
BMS_Nutzbare_EntladeEnergie,41640
BMS_Nutzbare_EntladeEnergie,39840
BMS_Nutzbare_EntladeEnergie,57265
BMS_Nutzbare_EntladeEnergie,23965
BMS_Nutzbare_EntladeEnergie,46260
BMS_Nutzbare_EntladeEnergie,50640
BMS_Nutzbare_EntladeEnergie,38825
BMS_Nutzbare_EntladeEnergie,23930
BMS_Nutzbare_EntladeEnergie,53610
BMS_Nutzbare_EntladeEnergie,57225
BMS_Nutzbare_EntladeEnergie,41270
BMS_Nutzbare_EntladeEnergie,45175
BMS_Nutzbare_EntladeEnergie,26225
BMS_Nutzbare_EntladeEnergie,57230
BMS_Nutzbare_EntladeEnergie,53215
BMS_Nutzbare_EntladeEnergie,26635
BMS_Nutzbare_EntladeEnergie,43880
BMS_Nutzbare_EntladeEnergie,48955
BMS_Nutzbare_EntladeEnergie,30820
BMS_Nutzbare_EntladeEnergie,57215
BMS_Nutzbare_EntladeEnergie,27060
BMS_Nutzbare_EntladeEnergie,41250
BMS_Nutzbare_EntladeEnergie,30610
BMS_Nutzbare_EntladeEnergie,26200
BMS_Nutzbare_EntladeEnergie,53135
BMS_Nutzbare_EntladeEnergie,26720
BMS_Nutzbare_EntladeEnergie,44300
BMS_Nutzbare_EntladeEnergie,25130
BMS_Nutzbare_EntladeEnergie,31360
BMS_Nutzbare_EntladeEnergie,57880
BMS_Nutzbare_EntladeEnergie,55660
BMS_Nutzbare_EntladeEnergie,39715
BMS_Nutzbare_EntladeEnergie,41520
BMS_Nutzbare_EntladeEnergie,29515
BMS_Nutzbare_EntladeEnergie,39600
BMS_Nutzbare_EntladeEnergie,41135
BMS_Nutzbare_EntladeEnergie,31340
BMS_Nutzbare_EntladeEnergie,29530
BMS_Nutzbare_EntladeEnergie,26625
BMS_Nutzbare_EntladeEnergie,47000
BMS_Nutzbare_EntladeEnergie,40075
BMS_Nutzbare_EntladeEnergie,43720
BMS_Nutzbare_EntladeEnergie,30460
BMS_Nutzbare_EntladeEnergie,52465
BMS_Nutzbare_EntladeEnergie,36695
BMS_Nutzbare_EntladeEnergie,31330
BMS_Nutzbare_EntladeEnergie,47635
BMS_Nutzbare_EntladeEnergie,46975
BMS_Nutzbare_EntladeEnergie,57170
BMS_Nutzbare_EntladeEnergie,44860
BMS_Nutzbare_EntladeEnergie,26395
BMS_Nutzbare_EntladeEnergie,44595
BMS_Nutzbare_EntladeEnergie,43980
BMS_Nutzbare_EntladeEnergie,57305
BMS_Nutzbare_EntladeEnergie,58235
BMS_Nutzbare_EntladeEnergie,57105
BMS_Nutzbare_EntladeEnergie,26860
BMS_Nutzbare_EntladeEnergie,0
BMS_Nutzbare_EntladeEnergie,43715
BMS_Nutzbare_EntladeEnergie,52200
BMS_Nutzbare_EntladeEnergie,58345
BMS_Nutzbare_EntladeEnergie,30195
BMS_Nutzbare_EntladeEnergie,29875
BMS_Nutzbare_EntladeEnergie,30795
BMS_Nutzbare_EntladeEnergie,47500
BMS_Nutzbare_EntladeEnergie,30360
BMS_Nutzbare_EntladeEnergie,36850
BMS_Nutzbare_EntladeEnergie,30825
BMS_Nutzbare_EntladeEnergie,53535
BMS_Nutzbare_EntladeEnergie,30385
BMS_Nutzbare_EntladeEnergie,52650
BMS_Nutzbare_EntladeEnergie,53655
BMS_Nutzbare_EntladeEnergie,23900
BMS_Nutzbare_EntladeEnergie,24395
BMS_Nutzbare_EntladeEnergie,40265
BMS_Nutzbare_EntladeEnergie,55730
BMS_Nutzbare_EntladeEnergie,29985
BMS_Nutzbare_EntladeEnergie,48055
BMS_Nutzbare_EntladeEnergie,45010
BMS_Nutzbare_EntladeEnergie,52110
BMS_Nutzbare_EntladeEnergie,30565
BMS_Nutzbare_EntladeEnergie,43895
BMS_Nutzbare_EntladeEnergie,46305
BMS_Nutzbare_EntladeEnergie,52685
BMS_Nutzbare_EntladeEnergie,36720
BMS_Nutzbare_EntladeEnergie,43935
BMS_Nutzbare_EntladeEnergie,23890
BMS_Nutzbare_EntladeEnergie,48100
BMS_Nutzbare_EntladeEnergie,39915
BMS_Nutzbare_EntladeEnergie,44365
BMS_Nutzbare_EntladeEnergie,53960
BMS_Nutzbare_EntladeEnergie,24575
BMS_Nutzbare_EntladeEnergie,46995
BMS_Nutzbare_EntladeEnergie,43850
BMS_Nutzbare_EntladeEnergie,46310
BMS_Nutzbare_EntladeEnergie,37270
BMS_Nutzbare_EntladeEnergie,26585
BMS_Nutzbare_EntladeEnergie,37385
BMS_Nutzbare_EntladeEnergie,48700
BMS_Nutzbare_EntladeEnergie,36465
BMS_Nutzbare_EntladeEnergie,47090
BMS_Nutzbare_EntladeEnergie,44510
BMS_Nutzbare_EntladeEnergie,45910
BMS_Nutzbare_EntladeEnergie,40995
BMS_Nutzbare_EntladeEnergie,46990
BMS_Nutzbare_EntladeEnergie,24780
BMS_Nutzbare_EntladeEnergie,25075
BMS_Nutzbare_EntladeEnergie,43840
BMS_Nutzbare_EntladeEnergie,49175
BMS_Nutzbare_EntladeEnergie,43975
BMS_Nutzbare_EntladeEnergie,49910
BMS_Nutzbare_EntladeEnergie,36185
BMS_Nutzbare_EntladeEnergie,44445
BMS_Nutzbare_EntladeEnergie,31185
BMS_Nutzbare_EntladeEnergie,45085
BMS_Nutzbare_EntladeEnergie,55675
BMS_Nutzbare_EntladeEnergie,44845
BMS_Nutzbare_EntladeEnergie,26195
BMS_Nutzbare_EntladeEnergie,46700
BMS_Nutzbare_EntladeEnergie,44965
BMS_Nutzbare_EntladeEnergie,52355
BMS_Nutzbare_EntladeEnergie,52665
BMS_Nutzbare_EntladeEnergie,44130
BMS_Nutzbare_EntladeEnergie,45210
BMS_Nutzbare_EntladeEnergie,52695
BMS_Nutzbare_EntladeEnergie,39295
BMS_Nutzbare_EntladeEnergie,39690
BMS_Nutzbare_EntladeEnergie,45205
BMS_Nutzbare_EntladeEnergie,49295
BMS_Nutzbare_EntladeEnergie,37805
BMS_Nutzbare_EntladeEnergie,53995
BMS_Nutzbare_EntladeEnergie,26730
BMS_Nutzbare_EntladeEnergie,26220
BMS_Nutzbare_EntladeEnergie,41150
BMS_Nutzbare_EntladeEnergie,44100
BMS_Nutzbare_EntladeEnergie,45040
BMS_Nutzbare_EntladeEnergie,52265
BMS_Nutzbare_EntladeEnergie,47995
BMS_Nutzbare_EntladeEnergie,46100
BMS_Nutzbare_EntladeEnergie,25435
BMS_Nutzbare_EntladeEnergie,54030
BMS_Nutzbare_EntladeEnergie,39705
BMS_Nutzbare_EntladeEnergie,39815
BMS_Nutzbare_EntladeEnergie,47540
BMS_Nutzbare_EntladeEnergie,44550
BMS_Nutzbare_EntladeEnergie,28355
BMS_Nutzbare_EntladeEnergie,44600
BMS_Nutzbare_EntladeEnergie,41735
BMS_Nutzbare_EntladeEnergie,51895
BMS_Nutzbare_EntladeEnergie,53300
BMS_Nutzbare_EntladeEnergie,40025
BMS_Nutzbare_EntladeEnergie,47365
BMS_Nutzbare_EntladeEnergie,53765
BMS_Nutzbare_EntladeEnergie,45860
BMS_Nutzbare_EntladeEnergie,39265
BMS_Nutzbare_EntladeEnergie,44675
BMS_Nutzbare_EntladeEnergie,26110
BMS_Nutzbare_EntladeEnergie,26640
BMS_Nutzbare_EntladeEnergie,57725
BMS_Nutzbare_EntladeEnergie,53265
BMS_Nutzbare_EntladeEnergie,51935
BMS_Nutzbare_EntladeEnergie,26590
BMS_Nutzbare_EntladeEnergie,47155
BMS_Nutzbare_EntladeEnergie,46385
BMS_Nutzbare_EntladeEnergie,53600
BMS_Nutzbare_EntladeEnergie,24260
BMS_Nutzbare_EntladeEnergie,57195
BMS_Nutzbare_EntladeEnergie,28615
BMS_Nutzbare_EntladeEnergie,47080
BMS_Nutzbare_EntladeEnergie,52970
BMS_Nutzbare_EntladeEnergie,24340
BMS_Nutzbare_EntladeEnergie,52450
BMS_Nutzbare_EntladeEnergie,25700
BMS_Nutzbare_EntladeEnergie,47940
BMS_Nutzbare_EntladeEnergie,45070
BMS_Nutzbare_EntladeEnergie,37335
BMS_Nutzbare_EntladeEnergie,39710
BMS_Nutzbare_EntladeEnergie,52235
BMS_Nutzbare_EntladeEnergie,57300
BMS_Nutzbare_EntladeEnergie,26685
BMS_Nutzbare_EntladeEnergie,48535
BMS_Nutzbare_EntladeEnergie,47985
BMS_Nutzbare_EntladeEnergie,26500
BMS_Nutzbare_EntladeEnergie,52180
BMS_Nutzbare_EntladeEnergie,26940
BMS_Nutzbare_EntladeEnergie,27375
BMS_Nutzbare_EntladeEnergie,46605
BMS_Nutzbare_EntladeEnergie,26690
BMS_Nutzbare_EntladeEnergie,47045
BMS_Nutzbare_EntladeEnergie,52365
BMS_Nutzbare_EntladeEnergie,46535
BMS_Nutzbare_EntladeEnergie,53885
BMS_Nutzbare_EntladeEnergie,29970
BMS_Nutzbare_EntladeEnergie,50645
BMS_Nutzbare_EntladeEnergie,26525
BMS_Nutzbare_EntladeEnergie,30490
BMS_Nutzbare_EntladeEnergie,41490
BMS_Nutzbare_EntladeEnergie,43960
BMS_Nutzbare_EntladeEnergie,53150
BMS_Nutzbare_EntladeEnergie,24955
BMS_Nutzbare_EntladeEnergie,30840
BMS_Nutzbare_EntladeEnergie,28525
BMS_Nutzbare_EntladeEnergie,24310
BMS_Nutzbare_EntladeEnergie,44530
BMS_Nutzbare_EntladeEnergie,26675
BMS_Nutzbare_EntladeEnergie,39145
BMS_Nutzbare_EntladeEnergie,31510
BMS_Nutzbare_EntladeEnergie,45760
BMS_Nutzbare_EntladeEnergie,53450
BMS_Nutzbare_EntladeEnergie,57245
BMS_Nutzbare_EntladeEnergie,46515
BMS_Nutzbare_EntladeEnergie,48205
BMS_Nutzbare_EntladeEnergie,57140
BMS_RtmWarnPackUeberladen,kein_Fehler
BMS_RtmWarnTZelleDiff,kein_Fehler
BMS_RtmWarnTZelleMax,kein_Fehler
BMS_RtmWarnTZelleMin,kein_Fehler
BMS_RtmWarnUPackMax,kein_Fehler
BMS_RtmWarnUPackMin,kein_Fehler
BMS_RtmWarnUZelleMax,kein_Fehler
BMS_RtmWarnUZelleMin,kein_Fehler
BMS_RtmWarnZelleZustand,kein_Fehler
BMS_Verbrauch,159370
BMS_Verbrauch,62790
BMS_Verbrauch,2140
BMS_Verbrauch,267250
BMS_Verbrauch,64430
BMS_Verbrauch,308580
BMS_Verbrauch,274820
BMS_Verbrauch,226830
BMS_Verbrauch,91660
BMS_Verbrauch,69980
BMS_Verbrauch,182330
BMS_Verbrauch,201470
BMS_Verbrauch,142200
BMS_Verbrauch,34890
BMS_Verbrauch,102170
BMS_Verbrauch,129860
BMS_Verbrauch,53760
BMS_Verbrauch,76520
BMS_Verbrauch,256430
BMS_Verbrauch,98500
BMS_Verbrauch,157070
BMS_Verbrauch,43760
BMS_Verbrauch,17270
BMS_Verbrauch,152190
BMS_Verbrauch,71630
BMS_Verbrauch,202510
BMS_Verbrauch,281650
BMS_Verbrauch,13640
BMS_Verbrauch,210780
BMS_Verbrauch,274170
BMS_Verbrauch,47600
BMS_Verbrauch,207410
BMS_Verbrauch,19850
BMS_Verbrauch,37790
BMS_Verbrauch,800
BMS_Verbrauch,313410
BMS_Verbrauch,117510
BMS_Verbrauch,193840
BMS_Verbrauch,151680
BMS_Verbrauch,50620
BMS_Verbrauch,103430
BMS_Verbrauch,54440
BMS_Verbrauch,72990
BMS_Verbrauch,112830
BMS_Verbrauch,268560
BMS_Verbrauch,271790
BMS_Verbrauch,71030
BMS_Verbrauch,128610
BMS_Verbrauch,170800
BMS_Verbrauch,282040
BMS_Verbrauch,211670
BMS_Verbrauch,25490
BMS_Verbrauch,159790
BMS_Verbrauch,173750
BMS_Verbrauch,71770
BMS_Verbrauch,125080
BMS_Verbrauch,115090
BMS_Verbrauch,29020
BMS_Verbrauch,179570
BMS_Verbrauch,79670
BMS_Verbrauch,119970
BMS_Verbrauch,110940
BMS_Verbrauch,218280
BMS_Verbrauch,120870
BMS_Verbrauch,214000
BMS_Verbrauch,306410
BMS_Verbrauch,311340
BMS_Verbrauch,219150
BMS_Verbrauch,49400
BMS_Verbrauch,58130
BMS_Verbrauch,76620
BMS_Verbrauch,188340
BMS_Verbrauch,21150
BMS_Verbrauch,224020
BMS_Verbrauch,167700
BMS_Verbrauch,100570
BMS_Verbrauch,219140
BMS_Verbrauch,306180
BMS_Verbrauch,205550
BMS_Verbrauch,96630
BMS_Verbrauch,283920
BMS_Verbrauch,183620
BMS_Verbrauch,231280
BMS_Verbrauch,187900
BMS_Verbrauch,37830
BMS_Verbrauch,74070
BMS_Verbrauch,25130
BMS_Verbrauch,39360
BMS_Verbrauch,238660
BMS_Verbrauch,186390
BMS_Verbrauch,64550
BMS_Verbrauch,87100
BMS_Verbrauch,110100
BMS_Verbrauch,176910
BMS_Verbrauch,65410
BMS_Verbrauch,202700
BMS_Verbrauch,118610
BMS_Verbrauch,132670
BMS_Verbrauch,248640
BMS_Verbrauch,276140
BMS_Verbrauch,114090
BMS_Verbrauch,200300
BMS_Verbrauch,72100
BMS_Verbrauch,3470
BMS_Verbrauch,268030
BMS_Verbrauch,133470
BMS_Verbrauch,199350
BMS_Verbrauch,295470
BMS_Verbrauch,10620
BMS_Verbrauch,56060
BMS_Verbrauch,1570
BMS_Verbrauch,199410
BMS_Verbrauch,12360
BMS_Verbrauch,66480
BMS_Verbrauch,315010
BMS_Verbrauch,2340
BMS_Verbrauch,25470
BMS_Verbrauch,253620
BMS_Verbrauch,15640
BMS_Verbrauch,238770
BMS_Verbrauch,106600
BMS_Verbrauch,162190
BMS_Verbrauch,75330
BMS_Verbrauch,177470
BMS_Verbrauch,161090
BMS_Verbrauch,226330
