userId,vehicleId,schemaId,userMessageId,useCaseIds,name,value,timestamp,containerMsgId,orderId,containerId,containerMsgCount,inserttime,timestamp_to_datetime,date_id
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_MKB_Anforderung,Multikollisionsbremsung_nicht_angefordert,1702272027859,12,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],ACC_Blindheit_erkannt,keine_Blindheit_erkannt,1702272027943,44,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_SF_Crash,kein_Seiten_Crash_Fahrer,1702272027913,29,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_SF_Crash,kein_Seiten_Crash_Fahrer,1702272027859,16,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_SB_Crash,kein_Seiten_Crash_Beifahrer,1702272027943,39,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_Anzeige_Fussg,keine_FSG_Aktion_ausgeloest,1702272027943,38,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_SF_Crash,kein_Seiten_Crash_Fahrer,1702272027943,40,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,39d7ffb1-9d50-4744-9e36-04a545c0a8c5,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_Deaktivierung_HV,keine_Deaktivierung,1702272027988,47,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,4ca9c5ef-06c5-4d1a-a8a2-c1051ba1d4cd,60,2023-12-19 18:54:04,2023-12-11 13:20:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,abe5c911-9aa4-4189-8da7-e6e9a5925354,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],AB_SF_Crash,kein_Seiten_Crash_Fahrer,1702272087906,3,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,9eb5c9ba-2cea-486f-9be4-bb0ddfd69d3c,60,2023-12-19 18:54:04,2023-12-11 13:21:27,2023-12-19
3c7f4fe1-5394-4882-95d4-b877011f9fcc,f124de56bd384e719adb7dd8817d42d7,Schema-bf5e066f-c736-469e-b747-2c836a788b4e,abe5c911-9aa4-4189-8da7-e6e9a5925354,['UseCase-059d1ad9-8049-44d7-bbd8-4e9b9171bb3f'],ACC_Blindheit_erkannt,keine_Blindheit_erkannt,1702272087980,20,22f1d484-b85d-4fb3-ac0d-355d1216b3e6,9eb5c9ba-2cea-486f-9be4-bb0ddfd69d3c,60,2023-12-19 18:54:04,2023-12-11 13:21:27,2023-12-19
